Bearing_No,Rotational_Velocity ,Radial_Load,Axial_Load,Dynamic_Load_Rating,Satic_Load_Ratimg,Limitng_speed,Shaft_Diameter,Bearing_outside_Diameter,Bearing_Width,MIN_Deformation,MAX_Deformation,AVG_Deformation,Deformation_On_Ball_MIN,Deformation_On_Ball_MAX,Deformation_On_Ball_AVG,MIN_Stress,MAX_Stress,AVG_Stress,Stress_On_Ball_MIN,Stress_On_Ball_MAX,Stress_On_Ball_AVG,Frictional_Stress_MIN,Frictional_Stress_MAX,Frictional_Stress_AVG,MIN_Pressure,MAX_Pressure,AVG_Pressure,,,
6303,650,-1,-1,13600,6650,18000,17,47,14,5.62E-18,0.36104,0.17769,2.89E-04,0.35572,0.18275,2.30E-03,18.835,1.0886,2.07E-02,15.757,1.2594,0,3.0731,8.50E-02,0,32.964,1.142,,,
6303,974.35,-9.8156,-4.3046,13600,6650,18000,17,47,14,3.01E-17,0.48123,0.23619,4.19E-04,0.47123,0.24271,7.63E-03,37.436,2.4745,4.04E-02,31.313,2.8705,0,5.5029,0.22065,0,55.544,2.7192,,,
6303,1298.7,-18.631,-7.6092,13600,6650,18000,17,47,14,6.56E-16,0.60141,0.29269,4.70E-04,0.58725,0.29992,1.46E-02,56.184,4.5165,0.10173,54.288,5.2485,0,8.7143,0.45508,0,89.017,5.024,,,
6303,1623.05,-27.447,-10.914,13600,6650,18000,17,47,14,5.27E-16,0.7216,0.33094,8.38E-04,0.70193,0.33224,1.31E-02,86.762,6.2257,0.14929,86.762,7.2293,0,13.422,0.6535,0,134.22,6.9611,,,
6303,1947.4,-36.263,-14.218,13600,6650,18000,17,47,14,2.74E-17,0.84178,0.35886,9.09E-04,0.81378,0.35045,1.79E-02,123.22,7.1971,0.2392,123.22,8.3416,0,18.205,0.75702,0,182.05,8.0549,,,
6303,2271.75,-45.078,-17.523,13600,6650,18000,17,47,14,1.19E-16,0.96197,0.3928,1.03E-03,0.92021,0.37689,1.43E-02,121.67,6.9305,0.24243,121.67,8.03,0,17.916,0.71646,0,179.16,7.7331,,,
6303,2596.1,-53.894,-20.828,13600,6650,18000,17,47,14,6.70E-17,1.0822,0.43134,1.04E-03,1.0266,0.4096,1.38E-02,121.05,6.8891,0.24266,120.58,7.9826,0,17.923,0.7085,0,179.23,7.6887,,,
6303,2920.45,-62.709,-24.132,13600,6650,18000,17,47,14,4.17E-17,1.2023,0.47062,1.04E-03,1.1331,0.44331,1.38E-02,120.92,6.8855,0.24266,120.6,7.9793,0,17.909,0.70734,0,179.09,7.6861,,,
6303,3244.8,-71.525,-27.437,13600,6650,18000,17,47,14,1.64E-17,1.3225,0.51015,1.04E-03,1.2395,0.47739,1.39E-02,120.72,6.8829,0.24264,120.72,7.9769,0,17.876,0.70641,0,178.76,7.6862,,,
6303,3569.15,-80.341,-30.741,13600,6650,18000,17,47,14,2.32E-18,1.4427,0.54984,1.04E-03,1.346,0.51166,1.39E-02,120.88,6.8849,0.24264,120.88,7.98,0,17.877,0.7062,0,178.77,7.6902,,,
6303,3893.5,-89.156,-34.046,13600,6650,18000,17,47,14,6.73E-17,1.5629,0.58962,1.04E-03,1.4525,0.54607,1.39E-02,121.04,6.8902,0.24263,121.04,7.9868,0,17.902,0.70644,0,179.02,7.6976,,,
6303,4217.85,-97.972,-37.351,13600,6650,18000,17,47,14,3.18E-17,1.6831,0.62949,1.04E-03,1.5589,0.5806,1.39E-02,121.06,6.8925,0.24262,121.06,7.9901,0,17.923,0.70605,0,179.23,7.7017,,,
6303,4542.2,-106.79,-40.655,13600,6650,18000,17,47,14,6.93E-18,1.8033,0.66941,1.04E-03,1.6655,0.61518,1.38E-02,121.2,6.8966,0.24261,121.2,7.9955,0,17.943,0.7062,0,179.43,7.7085,,,
6303,4866.55,-115.6,-43.96,13600,6650,18000,17,47,14,7.99E-18,1.9235,0.70936,1.04E-03,1.772,0.64982,1.38E-02,121.38,6.9022,0.2426,121.38,8.0027,0,17.97,0.70657,0,179.7,7.7162,,,
6303,5190.9,-124.42,-47.265,13600,6650,18000,17,47,14,1.39E-16,2.0437,0.74934,1.04E-03,1.8786,0.68451,1.38E-02,121.51,6.9072,0.24259,121.51,8.0091,0,17.998,0.70667,0,179.98,7.723,,,
6303,5515.25,-133.23,-50.569,13600,6650,18000,17,47,14,5.25E-17,2.1638,0.78934,1.04E-03,1.9948,0.71921,1.37E-02,121.79,6.9144,0.24258,121.68,8.0181,0,18.038,0.70709,0,180.38,7.7322,,,
6303,5839.6,-142.05,-53.874,13600,6650,18000,17,47,14,2.53E-17,2.284,0.82937,1.04E-03,2.1606,0.75394,1.37E-02,121.99,6.9213,0.24256,121.9,8.0267,0,18.067,0.70727,0,180.67,7.7414,,,
6303,6163.95,-150.87,-57.178,13600,6650,18000,17,47,14,3.09E-18,2.4042,0.86941,1.04E-03,2.3316,0.7887,1.37E-02,122.28,6.9284,0.24255,122.05,8.0354,0,18.108,0.70759,0,181.08,7.7505,,,
6303,6488.3,-159.68,-60.483,13600,6650,18000,17,47,14,1.47E-17,2.5244,0.90948,1.04E-03,2.503,0.8235,1.36E-02,122.5,6.9348,0.24253,122.21,8.0434,0,18.14,0.70783,0,181.4,7.7588,,,
6303,6812.65,-168.5,-63.788,13600,6650,18000,17,47,14,9.74E-17,2.6744,0.94955,1.04E-03,2.6744,0.85831,1.36E-02,122.72,6.9412,0.24252,122.37,8.0514,0,18.171,0.70816,0,181.71,7.7677,,,
6303,7137,-177.31,-67.092,13600,6650,18000,17,47,14,1.51E-17,2.8459,0.98964,1.04E-03,2.8459,0.89313,1.36E-02,122.79,6.9446,0.2425,122.55,8.0559,0,18.182,0.70803,0,181.82,7.7731,,,
6303,7461.35,-186.13,-70.397,13600,6650,18000,17,47,14,1.00E-16,3.0175,1.0298,1.04E-03,3.0175,0.92799,1.37E-02,122.78,6.9476,0.24249,122.71,8.0599,0,18.184,0.70783,0,181.84,7.7784,,,
6303,7785.7,-194.94,-73.701,13600,6650,18000,17,47,14,1.05E-16,3.1891,1.0699,1.04E-03,3.1891,0.96283,1.37E-02,122.94,6.9529,0.24248,122.89,8.0666,0,18.209,0.70793,0,182.09,7.785,,,
6303,8110.05,-203.76,-77.006,13600,6650,18000,17,47,14,7.33E-17,3.3606,1.1099,1.04E-03,3.3606,0.99762,1.36E-02,123.3,6.9605,0.24267,123.07,8.0758,0,18.261,0.70844,0,182.61,7.7945,,,
6303,8434.4,-212.58,-80.311,13600,6650,18000,17,47,14,7.63E-17,3.5319,1.15,1.04E-03,3.5319,1.0325,1.36E-02,123.52,6.9681,0.24263,123.33,8.0851,0,18.293,0.7091,0,182.93,7.8045,,,
6303,8758.75,-221.39,-83.615,13600,6650,18000,17,47,14,1.31E-16,3.692,1.1906,9.93E-04,3.692,1.0679,1.43E-02,129.92,7.2583,0.24224,128.47,8.4209,0,19.131,0.74755,0,191.31,8.1176,,,
6303,9083.1,-230.21,-86.92,13600,6650,18000,17,47,14,5.27E-17,3.8739,1.2303,1.03E-03,3.8739,1.1023,1.36E-02,124.87,7.0151,0.24259,124.25,8.1405,0,18.474,0.6995,0,184.74,7.8559,,,
6303,9407.45,-239.02,-90.224,13600,6650,18000,17,47,14,1.05E-16,4.0362,1.2709,9.93E-04,4.0362,1.1378,1.43E-02,129.48,7.2484,0.24225,128.34,8.4107,0,19.089,0.74446,0,190.89,8.1105,,,
6900,0,0,0,2700,1270,38000,10,22,6,1.42E-21,0.12154,5.23E-02,7.75E-04,0.12164,6.38E-02,7.60E-04,2.8662,0.17809,2.76E-02,2.608,0.27181,0,0.73189,1.08E-02,0,7.2591,0.20388,,,
6900,650,-1,-1,2700,1270,38000,10,22,6,6.05E-19,0.35893,0.13254,1.49E-03,1.231,0.23585,8.88E-03,35.262,1.8067,0.2988,33.977,2.7907,0,3.7545,0.13636,0,39.391,1.6867,,,
6900,6500,-10,-10,2700,1270,38000,10,22,6,4.67E-19,0.41827,0.14683,1.50E-03,1.3278,0.23988,7.05E-03,31.679,1.6314,0.27549,30.987,2.5275,0,3.7704,0.13749,0,36.646,1.5373,,,
6900,6813.3,-11.687,-10.622,2700,1270,38000,10,22,6,1.71E-18,0.47761,0.16119,1.50E-03,1.4121,0.24635,6.82E-03,30.648,1.6013,0.27301,30.15,2.4852,0,3.7735,0.13783,0,36.217,1.513,,,
6900,7126.6,-13.373,-11.245,2700,1270,38000,10,22,6,8.02E-20,0.53695,0.17625,1.49E-03,1.4878,0.25396,6.97E-03,31.41,1.6486,0.28045,30.788,2.5571,0,3.9448,0.14447,0,37.46,1.5572,,,
6900,7439.9,-15.06,-11.867,2700,1270,38000,10,22,6,5.80E-19,0.59629,0.19166,1.47E-03,1.5663,0.26075,6.96E-03,31.681,1.6568,0.28311,31.004,2.5682,0,4.2486,0.15555,0,37.595,1.563,,,
6900,7753.2,-16.747,-12.49,2700,1270,38000,10,22,6,1.34E-18,0.65563,0.20648,1.47E-03,1.6451,0.26743,6.96E-03,31.856,1.66,0.28357,31.169,2.5731,0,4.3125,0.1606,0,37.606,1.5643,,,
6900,8066.5,-18.434,-13.112,2700,1270,38000,10,22,6,3.84E-18,0.71497,0.22105,1.47E-03,1.7246,0.27413,6.95E-03,31.886,1.6608,0.28369,31.214,2.5742,0,4.2614,0.16116,0,37.602,1.5644,,,
6900,8379.8,-20.12,-13.735,2700,1270,38000,10,22,6,2.88E-19,0.77431,0.23562,1.48E-03,1.8043,0.28083,6.94E-03,31.88,1.661,0.28378,31.229,2.5745,0,4.2542,0.16142,0,37.596,1.5641,,,
6900,8692.45,-21.807,-14.357,2700,1270,38000,10,22,6,6.82E-18,0.83365,0.25132,1.48E-03,1.884,0.28753,6.93E-03,31.866,1.661,0.28385,31.236,2.5746,0,4.5771,0.176,0,37.59,1.5637,,,
6900,9005.75,-23.494,-14.98,2700,1270,38000,10,22,6,3.21E-18,0.89299,0.26625,1.48E-03,1.9637,0.29423,6.92E-03,31.852,1.6611,0.28393,31.244,2.5746,0,4.7332,0.18071,0,37.585,1.5633,,,
6900,9319.05,-25.181,-15.602,2700,1270,38000,10,22,6,2.40E-18,0.95233,0.27971,1.51E-03,2.0358,0.30216,7.27E-03,33.329,1.7335,0.29972,32.497,2.6842,0,4.4655,0.16378,0,39.319,1.6286,,,
6900,9632.35,-26.867,-16.225,2700,1270,38000,10,22,6,1.63E-18,1.0117,0.29505,1.48E-03,2.1207,0.30789,6.95E-03,32.282,1.6793,0.28633,31.663,2.5998,0,4.7106,0.17611,0,38.059,1.58,,,
6900,9945.65,-28.554,-16.847,2700,1270,38000,10,22,6,9.75E-18,1.071,0.30987,1.47E-03,2.202,0.31443,6.91E-03,31.955,1.6677,0.28447,31.414,2.5839,0,4.7876,0.18092,0,37.903,1.5688,,,
6900,10258.95,-30.241,-17.47,2700,1270,38000,10,22,6,4.70E-18,1.1304,0.3234,1.52E-03,2.2745,0.32234,7.25E-03,33.336,1.7379,0.29999,32.598,2.6908,0,4.4925,0.16411,0,39.674,1.6325,,,
6900,10572.25,-31.928,-18.092,2700,1270,38000,10,22,6,2.15E-18,1.1939,0.33875,1.48E-03,2.3598,0.32805,6.93E-03,32.283,1.6818,0.28657,31.707,2.6039,0,4.7278,0.17592,0,38.455,1.5821,,,
6900,10885.55,-33.614,-18.715,2700,1270,38000,10,22,6,5.63E-18,1.2701,0.35355,1.55E-03,2.4246,0.33729,7.39E-03,35.198,1.8322,0.3118,34.205,2.8336,0,4.7959,0.18018,0,42.005,1.7189,,,
6900,11198.85,-35.301,-19.337,2700,1270,38000,10,22,6,9.61E-19,1.3624,0.36706,1.55E-03,2.4966,0.3448,7.35E-03,36.873,1.8947,0.31701,35.599,2.9269,0,4.5003,0.1632,0,43.249,1.7736,,,
6900,11512.15,-36.988,-19.96,2700,1270,38000,10,22,6,2.77E-18,1.4357,0.38242,1.54E-03,2.5827,0.34993,7.30E-03,35.468,1.8082,0.30773,34.462,2.7922,0,4.7334,0.17509,0,40.303,1.6917,,,
6900,11825.45,-38.675,-20.582,2700,1270,38000,10,22,6,1.02E-17,1.5138,0.3973,1.57E-03,2.6557,0.35788,7.32E-03,36.934,1.8853,0.31529,35.685,2.9108,0,4.8012,0.18075,0,42.398,1.763,,,
6900,12138.75,-40.361,-21.205,2700,1270,38000,10,22,6,2.39E-18,1.6074,0.41079,1.55E-03,2.7318,0.36494,7.42E-03,37.738,1.914,0.32069,36.354,2.9524,0,4.508,0.16389,0,42.294,1.7898,,,
6900,12452.05,-42.048,-21.827,2700,1270,38000,10,22,6,1.34E-18,1.6359,0.43118,1.55E-03,2.8115,0.37185,7.45E-03,37.726,1.9215,0.32204,36.371,2.9601,0,5.9849,0.245,0,42.334,1.7984,,,
6900,12765.35,-43.735,-22.45,2700,1270,38000,10,22,6,4.83E-18,1.7697,0.44,1.55E-03,2.8912,0.37863,7.46E-03,37.726,1.9245,0.32286,36.388,2.9623,0,4.5565,0.16046,0,42.372,1.8013,,,
6900,13078,-45.422,-23.072,2700,1270,38000,10,22,6,1.76E-18,1.7977,0.46034,1.58E-03,2.9709,0.38547,7.46E-03,37.724,1.9304,0.32296,36.4,2.9711,0,5.9995,0.24274,0,42.402,1.806,,,
6900,13391.3,-47.108,-23.695,2700,1270,38000,10,22,6,8.44E-19,1.9333,0.46923,1.57E-03,3.0506,0.39214,7.45E-03,37.722,1.929,0.32289,36.411,2.9676,0,4.5848,0.1597,0,42.429,1.8045,,,
6900,13704.6,-48.795,-24.317,2700,1270,38000,10,22,6,4.20E-19,1.9613,0.48954,1.55E-03,3.1305,0.39883,7.45E-03,37.719,1.9286,0.32278,36.421,2.9658,0,6.0298,0.24169,0,42.455,1.8039,,,
6900,14017.9,-50.482,-24.94,2700,1270,38000,10,22,6,5.69E-18,2.0972,0.49839,1.55E-03,3.2104,0.40552,7.44E-03,37.717,1.9283,0.32265,36.431,2.9655,0,4.6001,0.1593,0,42.481,1.8027,,,
6900,14331.2,-52.169,-25.562,2700,1270,38000,10,22,6,1.18E-18,2.1252,0.51869,1.59E-03,3.2902,0.4123,7.44E-03,37.716,1.9315,0.32251,36.441,2.971,0,6.0443,0.24101,0,42.51,1.8045,,,
6900,14644.5,-53.855,-26.185,2700,1270,38000,10,22,6,7.84E-18,2.2475,0.52868,1.57E-03,3.3701,0.41894,7.42E-03,37.715,1.9288,0.32182,36.441,2.966,0,4.9684,0.17418,0,42.513,1.8017,,,
6900,14957.8,-55.542,-26.807,2700,1270,38000,10,22,6,1.98E-18,2.2775,0.54868,1.61E-03,3.4373,0.42776,7.84E-03,40.452,2.0664,0.34134,38.678,3.1763,0,6.3766,0.25822,0,46.178,1.9345,,,
6900,15271.1,-57.229,-27.43,2700,1270,38000,10,22,6,6.82E-18,2.4058,0.55809,1.58E-03,3.5223,0.43282,7.53E-03,39.297,1.9787,0.3268,37.732,3.0383,0,5.208,0.17837,0,44.882,1.8472,,,
6900,15584.4,-58.916,-28.052,2700,1270,38000,10,22,6,1.87E-18,2.4357,0.57806,1.63E-03,3.5938,0.44159,7.88E-03,41.133,2.0978,0.34296,39.329,3.2178,0,6.5817,0.26533,0,47.149,1.9627,,,
6900,15897.7,-60.602,-28.675,2700,1270,38000,10,22,6,7.20E-18,2.5668,0.5873,1.58E-03,3.682,0.4464,7.53E-03,39.292,1.9855,0.32723,37.761,3.0454,0,5.3007,0.17951,0,44.953,1.8523,,,
6900,16211,-62.289,-29.297,2700,1270,38000,10,22,6,1.35E-18,2.5971,0.60726,1.64E-03,3.7535,0.45506,7.88E-03,41.136,2.1008,0.34296,39.363,3.2205,0,6.6768,0.26733,0,47.219,1.964,,,
6900,16524.3,-63.976,-29.92,2700,1270,38000,10,22,6,5.98E-18,2.7306,0.61651,1.65E-03,3.829,0.4624,8.03E-03,42.115,2.1466,0.34971,40.203,3.2887,0,5.3183,0.17952,0,48.194,2.0056,,,
6900,16837.6,-65.663,-30.542,2700,1270,38000,10,22,6,3.29E-18,2.7609,0.63648,1.65E-03,3.9063,0.46925,8.09E-03,42.686,2.165,0.3522,40.692,3.3164,0,6.6937,0.26776,0,48.929,2.0198,,,
6900,17150.9,-67.349,-31.165,2700,1270,38000,10,22,6,8.67E-19,2.8946,0.64569,1.65E-03,3.9851,0.47599,8.12E-03,42.935,2.1723,0.35395,40.923,3.3275,0,5.3316,0.17942,0,49.294,2.0242,,,
6900,17463.55,-69.036,-31.787,2700,1270,38000,10,22,6,5.25E-19,2.9249,0.66566,1.65E-03,4.0644,0.48268,8.13E-03,43.043,2.1749,0.35438,41.036,3.331,0,6.7062,0.26798,0,49.48,2.0251,,,
6900,17776.85,-70.723,-32.41,2700,1270,38000,10,22,6,4.80E-18,3.0587,0.67487,1.65E-03,4.1439,0.48937,8.13E-03,43.13,2.1764,0.35446,41.128,3.3332,0,5.3423,0.17942,0,49.636,2.0252,,,
6900,18090.15,-72.41,-33.032,2700,1270,38000,10,22,6,4.26E-18,3.0902,0.69487,1.65E-03,4.2235,0.49607,8.12E-03,43.162,2.1768,0.35439,41.176,3.3335,0,6.6822,0.2683,0,49.726,2.0248,,,
6900,18403.45,-74.096,-33.655,2700,1270,38000,10,22,6,2.28E-18,3.2031,0.70547,1.65E-03,4.3033,0.50277,8.12E-03,43.17,2.177,0.35428,41.204,3.3334,0,5.7991,0.20125,0,49.785,2.0238,,,
6900,18716.75,-75.783,-34.277,2700,1270,38000,10,22,6,9.25E-19,3.239,0.72513,1.66E-03,4.3831,0.50946,8.11E-03,43.178,2.1773,0.35415,41.23,3.3337,0,7.0774,0.28778,0,49.843,2.0232,,,
6900,19030.05,-77.47,-34.9,2700,1270,38000,10,22,6,1.44E-17,3.3598,0.73503,1.66E-03,4.4629,0.51617,8.10E-03,43.18,2.1777,0.35399,41.251,3.334,0,6.01,0.2065,0,49.892,2.0226,,,
6900,19343.35,-79.157,-35.522,2700,1270,38000,10,22,6,4.27E-18,3.3956,0.75461,1.66E-03,4.5428,0.52287,8.09E-03,43.18,2.1782,0.35384,41.269,3.3343,0,7.3344,0.29473,0,49.938,2.0221,,,
6900,19656.65,-80.843,-36.145,2700,1270,38000,10,22,6,5.08E-18,3.4653,0.76894,1.66E-03,4.6226,0.52958,8.09E-03,43.179,2.1786,0.3537,41.286,3.3346,0,7.8336,0.28702,0,49.981,2.0216,,,
6900,19969.95,-82.53,-36.767,2700,1270,38000,10,22,6,9.10E-18,3.5376,0.78349,1.66E-03,4.7024,0.53628,8.06E-03,43.174,2.1786,0.35271,41.302,3.3341,0,8.1136,0.29194,0,50.039,2.021,,,
6900,20283.25,-84.217,-37.39,2700,1270,38000,10,22,6,3.16E-18,3.6142,0.7981,1.66E-03,4.7823,0.54298,8.05E-03,43.18,2.1789,0.35223,41.323,3.3341,0,8.2442,0.29364,0,50.085,2.0203,,,
6900,20596.55,-85.904,-38.012,2700,1270,38000,10,22,6,9.21E-18,3.6934,0.81282,1.63E-03,4.8681,0.54272,4.90E-04,20.038,1.4006,4.90E-04,14.84,2.0627,0,8.3821,0.29625,0,38.847,1.5248,,,
6900,20909.85,-87.59,-38.635,2700,1270,38000,10,22,6,2.13E-17,3.7736,0.82754,1.44E-03,5.0005,0.56729,3.94E-04,26.658,2.014,3.94E-04,20.039,2.9878,0,8.4994,0.29893,0,54.66,2.1704,,,
6900,21223.15,-89.277,-39.257,2700,1270,38000,10,22,6,2.00E-17,3.8538,0.84215,1.68E-03,6.0681,0.61226,1.01E-03,22.35,1.6617,8.48E-03,16.816,2.4399,0,8.67,0.30022,0,46.481,1.8164,,,
6900,21536.45,-90.964,-39.88,2700,1270,38000,10,22,6,1.98E-18,3.9333,0.85669,1.67E-03,5.8479,0.59996,2.86E-04,22.533,1.6587,2.86E-04,16.851,2.4309,0,8.83,0.29955,0,46.716,1.8194,,,
6900,21849.1,-92.651,-40.502,2700,1270,38000,10,22,6,8.94E-18,4.014,0.87114,1.91E-03,6.5133,0.62648,1.12E-03,19.987,1.4239,5.34E-02,14.605,2.1029,0,8.9469,0.2965,0,38.585,1.5177,,,
6900,22162.4,-94.337,-41.124,2700,1270,38000,10,22,6,6.19E-18,4.0942,0.88569,1.64E-03,6.422,0.63212,9.96E-04,23.061,1.6822,2.69E-03,17.531,2.4869,0,9.038,0.29418,0,47.155,1.8326,,,
6900,22475.7,-96.024,-41.747,2700,1270,38000,10,22,6,2.25E-18,4.2377,0.89576,1.53E-03,6.1165,0.62286,6.00E-05,24.241,1.6346,6.00E-05,18.346,2.3554,0,6.8221,0.21834,0,49.68,1.8285,,,
6900,22789,-97.711,-42.369,2700,1270,38000,10,22,6,1.00E-17,4.2997,0.91261,2.84E-04,5.9652,0.60971,3.90E-05,26.191,1.8447,3.90E-05,20.1,2.6552,0,7.4135,0.24654,0,56.499,2.0697,,,
6900,23102.3,-99.398,-42.992,2700,1270,38000,10,22,6,1.57E-17,4.3687,0.92806,7.56E-04,5.2127,0.56644,1.02E-05,21.58,0.95952,1.02E-05,16.117,1.5434,0,7.882,0.26352,0,42.918,1.0843,,,
6900,23415.6,-101.08,-43.614,2700,1270,38000,10,22,6,3.06E-18,4.4418,0.94317,1.55E-04,5.2698,0.65086,3.00E-08,18.992,0.76099,3.00E-08,14.186,1.2022,0,8.1609,0.27207,0,39.293,0.84683,,,
6900,23728.9,-102.77,-44.237,2700,1270,38000,10,22,6,8.14E-18,4.5187,0.95815,2.16E-15,5.4235,0.66401,1.14E-19,18.122,0.70691,1.14E-19,13.117,1.1133,0,8.2728,0.28664,0,35.139,0.7983,,,
6900,24042.2,-104.46,-44.859,2700,1270,38000,10,22,6,1.63E-17,4.599,0.97301,1.86E-05,5.311,0.65064,5.26E-09,17.32,0.69566,5.26E-09,12.607,1.0932,0,8.3406,0.28828,0,34.107,0.74748,,,
6900,24355.5,-106.14,-45.482,2700,1270,38000,10,22,6,1.69E-17,4.6789,0.9877,2.04E-09,5.2496,0.62591,2.16E-14,16.719,0.68386,2.16E-14,12.241,1.0704,0,8.4075,0.28892,0,33.366,0.74566,,,
6900,24668.8,-107.83,-46.104,2700,1270,38000,10,22,6,5.32E-18,4.7594,1.0024,8.63E-10,7.3286,0.78018,5.07E-13,32.644,0.7902,5.07E-13,32.644,1.2513,0,8.459,0.29121,0,101.37,1.0588,,,
6000,0,0,0,4550,1970,36000,10,26,8,5.44E-18,0.12715,5.39E-02,4.03E-04,0.12358,6.83E-02,4.50E-04,3.4896,0.15189,1.85E-02,3.1161,0.20871,0,1.0176,1.67E-02,0,10.176,0.25236,,,
6000,650,-1,-1,4550,1970,36000,10,26,8,3.18E-17,0.25429,0.107,9.42E-04,0.2433,0.13485,5.45E-03,20.134,1.1742,0.1758,11.989,1.6408,0,3.7646,0.15503,0,37.874,1.8862,,,
6000,1300,-10,-10,4550,1970,36000,10,26,8,7.44E-16,0.31761,0.1291,9.37E-04,0.28504,0.15754,9.62E-03,30.826,1.8552,0.33982,19.48,2.6014,0,5.0814,0.2647,0,50.814,3.0781,,,
6000,1623.7,-20.02,-10.984,4550,1970,36000,10,26,8,2.83E-16,0.38093,0.14288,9.62E-04,0.29229,0.16036,1.01E-02,31.915,1.9548,0.3619,20.403,2.7411,0,5.2934,0.28029,0,52.934,3.2442,,,
6000,1947.4,-30.04,-11.968,4550,1970,36000,10,26,8,2.12E-15,0.44425,0.15708,9.97E-04,0.30076,0.16415,1.06E-02,33.711,2.096,0.38417,22.055,2.9405,0,5.4754,0.3027,0,54.754,3.4688,,,
6000,2271.1,-40.06,-12.952,4550,1970,36000,10,26,8,1.98E-15,0.50757,0.16873,9.69E-04,0.2963,0.16186,1.03E-02,32.735,2.0092,0.36495,21.133,2.8182,0,5.3379,0.28481,0,53.379,3.3322,,,
6000,2594.8,-50.08,-13.936,4550,1970,36000,10,26,8,7.02E-16,0.57089,0.1811,9.64E-04,0.2949,0.1613,1.02E-02,32.468,1.9882,0.3681,20.861,2.789,0,5.3171,0.28068,0,53.171,3.2987,,,
6000,2918.5,-60.1,-14.92,4550,1970,36000,10,26,8,1.47E-15,0.6342,0.19364,9.65E-04,0.29418,0.16112,1.02E-02,32.415,1.9813,0.36685,20.714,2.7795,0,5.3167,0.27953,0,53.167,3.2879,,,
6000,3242.2,-70.12,-15.904,4550,1970,36000,10,26,8,2.01E-15,0.69752,0.20622,9.53E-04,0.29403,0.16105,1.01E-02,32.372,1.9784,0.36663,20.684,2.7755,0,5.3041,0.27935,0,53.041,3.2837,,,
6000,3565.835,-80.141,-16.888,4550,1970,36000,10,26,8,3.69E-16,0.76084,0.21882,9.52E-04,0.29399,0.16103,1.01E-02,32.361,1.9773,0.36659,20.678,2.7741,0,5.2984,0.27917,0,52.984,3.2823,,,
6000,3889.535,-90.161,-17.871,4550,1970,36000,10,26,8,4.11E-16,0.82416,0.23142,9.51E-04,0.29398,0.16102,1.01E-02,32.357,1.9769,0.36658,20.677,2.7737,0,5.2966,0.27913,0,52.966,3.2818,,,
6000,4213.235,-100.18,-18.855,4550,1970,36000,10,26,8,2.04E-15,0.88748,0.24403,9.51E-04,0.29398,0.16102,1.01E-02,32.354,1.9766,0.36657,20.677,2.7736,0,5.2954,0.27911,0,52.954,3.2816,,,
6000,4536.935,-110.2,-19.839,4550,1970,36000,10,26,8,1.87E-15,0.9508,0.25664,9.51E-04,0.29398,0.16102,1.01E-02,32.352,1.9764,0.36656,20.677,2.7734,0,5.2944,0.27909,0,52.944,3.2814,,,
6000,4860.635,-120.22,-20.823,4550,1970,36000,10,26,8,2.38E-15,1.0141,0.27062,9.95E-04,0.30087,0.16429,1.06E-02,33.922,2.0993,0.38735,22.08,2.947,0,5.4644,0.30344,0,54.644,3.4767,,,
6000,5184.335,-130.24,-21.807,4550,1970,36000,10,26,8,2.22E-15,1.0774,0.28224,9.64E-04,0.29631,0.16192,1.03E-02,32.778,2.0097,0.36887,21.142,2.8205,0,5.3298,0.28533,0,53.298,3.3346,,,
6000,5508.035,-140.26,-22.791,4550,1970,36000,10,26,8,1.26E-15,1.1408,0.29599,9.99E-04,0.30216,0.16467,1.07E-02,34.102,2.1129,0.39292,22.318,2.9663,0,5.4841,0.30573,0,54.841,3.4985,,,
6000,5831.735,-150.28,-23.775,4550,1970,36000,10,26,8,4.14E-15,1.2041,0.309,1.01E-03,0.30449,0.16563,1.08E-02,34.586,2.1484,0.39924,22.767,3.0163,0,5.5259,0.31144,0,55.259,3.5548,,,
6000,6155.435,-160.3,-24.759,4550,1970,36000,10,26,8,2.73E-15,1.2674,0.32176,1.01E-03,0.30544,0.16597,1.09E-02,34.724,2.1613,0.40077,22.945,3.0345,0,5.5477,0.3135,0,55.477,3.5751,,,
6000,6479.135,-170.32,-25.743,4550,1970,36000,10,26,8,3.19E-15,1.3307,0.33442,1.01E-03,0.30575,0.16611,1.10E-02,34.759,2.1662,0.40159,23.007,3.0414,0,5.5537,0.31418,0,55.537,3.583,,,
6000,6802.9,-180.34,-26.727,4550,1970,36000,10,26,8,1.54E-15,1.394,0.34705,1.01E-03,0.30584,0.16615,1.10E-02,34.768,2.1679,0.4018,23.023,3.0438,0,5.5552,0.31425,0,55.552,3.5856,,,
6000,7126.6,-190.36,-27.711,4550,1970,36000,10,26,8,4.55E-15,1.4573,0.36162,1.08E-03,0.31565,0.17084,1.19E-02,37.108,2.347,0.43112,25.031,3.2963,0,5.9544,0.34499,0,59.544,3.8675,,,
6000,7450.3,-200.38,-28.695,4550,1970,36000,10,26,8,1.49E-15,1.5207,0.37301,1.05E-03,0.31099,0.16793,1.16E-02,35.658,2.2339,0.41177,24.146,3.1365,0,5.7491,0.31961,0,57.491,3.691,,,
6000,7774,-210.4,-29.679,4550,1970,36000,10,26,8,4.89E-15,1.584,0.38725,1.09E-03,0.31907,0.17184,1.20E-02,38.022,2.386,0.43447,25.742,3.3513,0,6.1097,0.3513,0,61.097,3.9298,,,
